id,Date,number of bedrooms,number of bathrooms,living area,lot area,number of floors,waterfront present,number of views,condition of the house,grade of the house,Area of the house(excluding basement),Area of the basement,Built Year,Renovation Year,Postal Code,Lattitude,Longitude,living_area_renov,lot_area_renov,Number of schools nearby,Distance from the airport,Price
6762811707,42586,5,3.5,4510,16305,2,0,0,3,10,2820,1690,2003,0,122019,52.8646,-114.201,4330,18741,3,51,960000
6762811759,42586,3,3,4040,14338,2,0,0,3,10,3030,1010,1986,0,122037,52.9568,-114.25,3360,14142,1,51,950000
6762811903,42586,4,2.5,2670,5100,2,0,0,3,8,1940,730,1929,2010,122007,52.9068,-114.58,1470,4080,1,73,925000
6762812004,42586,4,2.75,4190,38912,1,0,0,4,9,2040,2150,1965,0,122049,52.8772,-114.347,3050,36884,3,72,910000
6762812155,42586,4,3.25,3180,194278,2,0,0,3,10,3180,0,2005,0,122015,52.7011,-114.274,2200,178160,2,60,890000
6762812257,42586,5,2.5,2530,8564,2,0,0,4,8,2530,0,1976,0,122027,52.7922,-114.343,2480,8714,2,77,875000
6762812603,42586,4,2.5,2620,9525,2.5,0,0,4,9,2620,0,1974,0,122057,52.7931,-114.409,2580,9525,2,72,838400
6762812813,42586,4,2.25,2600,10660,2,0,0,4,8,2600,0,1979,0,122027,52.7833,-114.346,3150,10660,2,75,817000
6762812925,42586,4,2.5,3020,3600,2.5,0,0,3,9,3020,0,2009,0,122011,52.7707,-114.183,2570,3600,2,72,805000
6762813166,42586,4,2.5,2990,9374,2,0,0,3,9,2990,0,2003,0,122019,52.8587,-114.214,2440,8711,3,73,785000
6762813225,42586,4,3.25,3900,40962,2,0,0,3,10,3900,0,1991,0,122045,52.913,-114.253,1730,11775,3,65,780000
6762813300,42586,5,2.5,2600,4284,2,0,0,3,9,2600,0,2014,0,122016,52.7709,-114.58,1620,5000,3,60,775000
6762813489,42586,3,1.5,1170,7645,1,0,0,4,7,1170,0,1955,0,122048,52.8377,-114.384,1870,7678,3,65,760000
6762813490,42586,4,2.5,2920,7901,2,0,0,3,9,2920,0,2004,0,122005,52.9336,-114.315,3020,7900,2,72,760000
6762813573,42586,4,1.75,2160,39430,1,0,0,4,8,1660,500,1974,0,122049,52.8678,-114.375,2430,35329,1,62,753000
6762813623,42586,3,3.25,4610,81935,2,0,0,4,9,4610,0,1984,0,122019,52.8517,-114.211,2900,43500,1,51,750000
6762814112,42586,3,2.5,2120,9307,2,0,0,4,9,2120,0,1984,0,122027,52.7777,-114.331,2290,11524,1,65,719000
6762814558,42586,4,2,1760,7800,1,0,0,3,8,1760,0,1954,0,122007,52.9245,-114.57,1950,7800,3,77,690000
6762814750,42586,3,2.5,2440,5750,2,0,2,3,9,1980,460,2000,0,122009,52.795,-114.571,1520,5750,3,80,679900
6762815065,42586,3,2.5,2680,28243,2,0,0,3,9,2680,0,1993,0,122037,52.9937,-114.24,2670,32130,1,76,660000
6762815259,42586,3,1.75,1840,2310,1,0,2,4,8,1140,700,1914,0,122061,52.8762,-114.541,1670,4000,2,60,650000
6762815670,42586,4,2.5,1910,1502,3,0,0,3,8,1910,0,2014,0,122026,52.9047,-114.583,1520,3888,1,54,630000
6762816238,42586,6,3.5,2580,13572,1,0,0,3,8,1290,1290,1987,0,122005,52.9096,-114.303,2020,11656,2,78,604000
6762816765,42586,3,2.5,2380,19860,2,0,0,4,8,2380,0,1995,0,122053,52.7555,-114.363,2450,10220,3,59,582000
6762816806,42586,3,2.5,2150,4604,2,0,0,3,8,2150,0,2003,0,122020,52.8193,-114.209,2280,4253,2,80,580000
6762816807,42586,5,3.25,3030,7410,2,0,0,3,8,2150,880,2014,0,122034,52.783,-114.544,2020,7410,3,75,580000
6762816945,42586,3,2.5,2070,3599,2,0,0,3,8,2070,0,1999,0,122010,52.8979,-114.355,2070,6844,3,68,575000
6762817202,42586,3,1.5,1540,3570,1.5,0,0,5,7,1490,50,1930,0,122004,52.8992,-114.515,1620,4080,1,51,565000
6762817414,42586,4,2.5,3220,5120,2,0,0,3,9,2420,800,2000,0,122051,52.7734,-114.46,1770,7680,2,61,558000
6762817511,42586,2,2,1870,5580,1,0,0,3,8,1870,0,2004,0,122045,52.9401,-114.221,1670,4500,2,55,554000
6762817532,42586,5,3,2320,7229,1,0,0,4,8,1370,950,1986,0,122005,52.927,-114.287,2090,7554,2,55,552500
6762817533,42586,3,1,2020,4120,1.5,0,0,4,7,1520,500,1929,0,122051,52.7814,-114.461,1200,4635,2,73,552500
6762817962,42586,3,2.5,1380,1021,2,0,0,3,8,1160,220,2008,0,122044,52.8448,-114.499,1440,1021,1,60,540000
6762818133,42586,4,2.25,1890,3615,2,0,0,3,7,1890,0,2005,0,122011,52.7793,-114.189,1630,3280,2,69,535000
6762818191,42586,4,2.25,2130,7210,1,0,0,5,7,1330,800,1965,0,122029,52.859,-114.307,1310,7896,3,55,534000
6762818438,42586,4,2.75,2500,10330,1,0,0,4,8,1380,1120,1978,0,122014,53.0043,-114.476,2270,10430,2,76,525000
6762818604,42586,3,2,1410,2700,2,0,0,4,7,1410,0,1902,0,122044,52.8329,-114.492,1750,4000,3,50,520000
6762818972,42586,3,2.5,2100,213008,1,0,0,3,8,2100,0,1990,0,122023,52.5284,-114.334,1330,214315,2,64,506000
6762819108,42586,3,1,1220,3400,1,0,0,3,7,1060,160,1927,0,122007,52.9075,-114.553,1350,3750,3,51,500000
6762819361,42586,3,2.75,1830,208216,2,0,0,3,8,1830,0,1997,0,122069,52.6677,-114.654,1530,16988,1,61,495000
6762819642,42586,3,1.75,2590,8384,1,0,0,4,8,1590,1000,1971,0,122017,53.0039,-114.389,2590,8800,2,61,485000
6762819842,42586,3,2.5,2010,2386,2,0,0,3,8,1390,620,2014,0,122011,52.7825,-114.188,1690,1870,3,54,479990
6762820453,42586,3,1.75,1370,8467,1,0,0,4,7,970,400,1972,0,122005,52.8944,-114.335,1650,8472,3,51,460000
6762820574,42586,4,2.5,2820,6983,2,0,0,3,9,2820,0,2013,0,122039,52.5258,-114.455,2597,7222,2,74,457000
6762820680,42586,4,2.25,2490,10720,1,0,1,4,7,1400,1090,1979,0,122019,52.8437,-114.25,3080,10720,2,54,454800
6762820733,42586,3,2.25,2600,14810,1,0,2,4,8,1490,1110,1956,0,122031,52.6626,-114.531,2450,16715,2,65,452000
6762820811,42586,3,2,1680,11250,1,0,0,4,8,1680,0,1967,0,122025,52.7161,-113.976,1760,12160,1,65,450000
6762821075,42586,4,3.25,1960,7200,2,0,0,3,7,1960,0,1979,0,122033,52.9591,-114.408,1980,7529,2,72,445000
6762821076,42586,3,2.5,2230,7934,2,0,0,3,7,2230,0,2005,0,122008,52.7739,-114.07,2310,4818,2,61,445000
6762821411,42586,3,2.25,1980,8775,1,0,0,3,7,1290,690,1959,0,122050,53.0053,-114.549,1550,9240,2,72,437000
6762821664,42586,3,1.5,1690,9708,1.5,0,0,5,7,1690,0,1954,0,122027,52.8032,-114.326,1570,9858,2,72,430000
6762821868,42586,3,2.25,1670,9500,1,0,0,3,7,1170,500,1977,0,122022,52.9553,-114.499,1470,9500,3,75,425000
6762821869,42586,4,2.5,2070,4427,2,0,0,3,7,2070,0,2007,0,122008,52.7508,-114.059,2070,4556,1,70,425000
6762821870,42586,4,2.5,1900,2766,2,0,0,3,8,1900,0,2014,0,122034,52.773,-114.558,1900,2604,2,56,425000
6762822251,42586,4,1.75,1980,7840,1,0,0,4,7,990,990,1961,0,122029,52.8526,-114.305,1520,8400,1,61,416000
6762822301,42586,3,1.75,2000,8400,1.5,0,0,4,8,2000,0,1959,0,122038,52.9835,-114.524,2000,8400,1,52,415000
6762822394,42586,3,2.5,1690,1613,2,0,0,3,8,1150,540,2014,0,122011,52.7824,-114.188,1690,1619,3,74,413565
6762822757,42586,5,2.75,2160,7200,1.5,0,0,3,7,1220,940,1955,0,122051,52.7876,-114.463,1900,7200,2,61,402000
6762822834,42586,2,2,2010,3797,1.5,0,0,3,7,1450,560,1922,2004,122059,52.7896,-114.505,1660,4650,2,79,400000
6762822948,42586,3,2.25,1360,1041,2,0,0,3,8,1094,266,2006,0,122007,52.9225,-114.565,1522,1382,2,52,399950
6762823120,42586,2,1,960,6700,1,0,0,3,7,960,0,1951,0,122028,52.9255,-114.547,1350,6700,2,63,395000
6762823863,42586,3,1.5,1190,20672,1.5,0,3,3,7,1190,0,1948,0,122031,52.6759,-114.549,2150,16239,2,76,375000
6762824070,42586,4,2.5,2190,17600,1,0,0,4,7,1110,1080,1966,0,122015,52.7012,-114.302,1820,17600,3,72,370000
6762824261,42586,3,1.5,1640,8301,1,0,0,3,7,1290,350,1958,0,122014,52.9743,-114.517,1640,8955,2,78,365000
6762824432,42586,3,1.5,1170,4080,1,0,0,5,6,1170,0,1917,0,122064,52.7638,-114.571,920,4242,2,69,360000
6762824733,42586,3,1.5,1060,5750,1,0,2,4,7,1060,0,1981,0,122064,52.7812,-114.561,1060,5750,2,56,354000
6762825068,42586,3,2.5,2060,7458,2,0,0,3,9,2060,0,1989,0,122018,52.5345,-114.541,2480,7743,2,66,348000
6762825647,42586,3,2.5,1650,13816,2,0,0,3,7,1650,0,1998,0,122041,52.8853,-114.103,1630,18750,2,66,334999
6762825777,42586,4,1.75,1550,50094,1,0,3,4,6,1550,0,1967,0,122068,52.4494,-114.249,1720,50094,2,63,330000
6762826363,42586,4,2.75,2475,4000,2,0,0,3,7,2475,0,2014,0,122072,52.5752,-114.4,2166,4000,2,74,319900
6762826424,42586,3,1.75,1530,7650,1,0,0,4,8,1530,0,1977,0,122046,52.6735,-114.318,1850,6804,1,69,317000
6762826700,42586,3,1.75,1490,7150,1,0,0,5,6,1490,0,1967,0,122015,52.7315,-114.314,1350,9100,1,56,310000
6762826701,42586,3,2.25,1960,2345,2,0,0,3,7,1750,210,2003,0,122051,52.7719,-114.478,1760,1958,2,70,310000
6762826790,42586,3,1.5,1340,13560,1,0,0,3,7,1340,0,1968,0,122058,52.971,-114.424,1540,15000,3,70,309500
6762827105,42586,3,2.5,2020,6628,1,0,0,4,7,1250,770,1963,0,122056,52.7234,-114.522,1540,9995,3,52,300000
6762827261,42586,1,1,740,5000,1,0,0,3,7,740,0,1923,0,122051,52.7819,-114.482,1400,4400,1,61,299000
6762827440,42586,4,2,2930,12840,1.5,0,0,4,8,2930,0,1965,0,122023,52.5257,-114.377,1960,10920,1,77,294000
6762828058,42586,3,1,1400,9450,1,0,0,4,7,1060,340,1955,0,122053,52.7351,-114.384,1400,8108,2,78,279000
6762828290,42586,5,1,1680,9383,1,0,0,3,7,1400,280,1929,0,122014,52.9823,-114.501,1680,9458,1,55,274000
6762828336,42586,3,1.5,1380,11760,1,0,0,4,7,1380,0,1963,0,122042,52.6543,-114.392,1650,9855,1,71,272000
6762828488,42586,5,1.75,1750,8325,1,0,0,5,7,1750,0,1966,0,122067,52.6307,-114.388,1430,8325,3,68,269900
6762828503,42586,3,2,1210,7136,1,0,0,3,7,1210,0,2003,0,122067,52.6296,-114.393,1210,5765,2,62,269000
6762828786,42586,3,2,1560,9635,1,0,0,3,7,1260,300,1966,0,122040,52.571,-114.499,1570,8276,3,76,260750
6762829228,42586,1,1,780,1033,1,0,0,3,7,780,0,1922,1985,122044,52.8455,-114.496,1040,1319,3,74,250000
6762829229,42586,3,1,990,8100,1,0,0,3,6,990,0,1949,0,122052,52.7139,-114.531,1210,8100,3,75,250000
6762829474,42586,3,2,1850,8208,1,0,0,4,7,1180,670,1970,0,122018,52.5409,-114.552,1790,8174,2,64,245000
6762829591,42586,3,1.75,1580,6099,1,0,0,5,7,790,790,1944,0,122056,52.7107,-114.48,1330,6099,1,57,242000
6762829633,42586,6,1.75,2210,8594,1,0,0,3,7,1310,900,1959,0,122070,52.6894,-114.463,1850,8594,3,80,240000
6762829713,42586,4,1.75,1570,18730,1,0,0,3,7,1200,370,1960,0,122043,52.6299,-114.491,1920,18295,1,73,239900
6762829765,42586,3,2,1710,5000,1,0,0,3,8,1260,450,1968,0,122040,52.5773,-114.495,1760,8120,3,63,237000
6762829816,42586,2,1,870,5000,1,0,0,3,6,870,0,1949,0,122064,52.7486,-114.565,820,5000,3,76,235000
6762829817,42586,3,1,1330,45738,2,0,0,2,6,1330,0,1967,0,122046,52.666,-114.375,1490,24000,3,67,235000
6762830274,42586,4,1.75,2020,7840,1,0,0,3,7,1010,1010,1968,0,122040,52.5609,-114.489,1750,8140,3,70,220000
6762830275,42586,4,1.75,1530,18400,1.5,0,0,4,6,1530,0,1938,0,122072,52.559,-114.409,1620,13535,2,80,220000
6762830558,42586,2,2,1190,7570,1,0,0,3,6,1190,0,1939,0,122052,52.7413,-114.528,1190,7635,3,70,210000
6762831061,42586,3,1.75,1080,9262,1,0,0,3,7,1080,0,1968,0,122063,52.7183,-114.438,1090,9262,2,63,185000
6762831195,42586,2,1.75,1050,9800,1.5,0,0,4,6,1050,0,1975,0,122055,52.9895,-113.663,1230,12726,3,76,175000
6762831275,42586,3,1.5,1570,6450,1.5,0,0,4,6,1570,0,1931,0,122068,52.4321,-114.186,1400,6450,2,52,169000
6762831334,42586,4,2,1700,8043,1,0,0,3,7,850,850,1954,0,122056,52.7058,-114.478,1540,13260,2,78,161000
6762810169,42587,3,3.25,3890,3452,2,0,0,3,12,2890,1000,2006,0,122013,52.856,-114.513,2860,2199,2,62,2250000
6762810279,42587,5,3.5,4390,6220,2,0,3,3,9,3170,1220,2013,0,122006,52.9089,-114.463,2740,6448,2,57,1880000
6762810898,42587,5,5,5000,32909,2,0,0,3,10,5000,0,2000,0,122020,52.8312,-114.212,3030,12601,3,61,1250000
6762811760,42587,4,2.25,2620,10920,1,0,0,3,9,2620,0,1965,0,122049,52.8417,-114.354,2370,11907,2,80,950000
6762811904,42587,4,2.5,3300,101930,2,0,0,4,10,3300,0,1991,0,122011,52.806,-114.166,2880,213879,2,66,925000
6762812127,42587,3,2.5,2500,7746,2,0,0,4,10,1910,590,1993,0,122047,52.8693,-114.501,2480,5099,3,54,895000
6762812417,42587,5,3.25,3420,5669,2,0,0,3,9,2620,800,2003,0,122012,52.7666,-114.257,3310,6006,2,78,855000
6762813422,42587,3,1.75,2440,5800,1,0,3,4,8,1320,1120,1945,0,122032,52.8774,-114.602,2530,5800,3,63,765000
6762814113,42587,3,3,1833,1706,3,0,0,3,9,1833,0,1998,0,122006,52.9127,-114.515,1466,1455,3,72,719000
6762814364,42587,4,2.5,3100,36562,2,0,0,3,10,3100,0,1994,0,122037,52.9946,-114.255,3080,39351,2,50,700000
6762814877,42587,2,1.75,1860,5940,1,0,2,5,8,1020,840,1956,0,122009,52.8051,-114.597,2130,5940,1,78,672500
6762814907,42587,4,2.75,3020,13530,1,0,0,4,8,1540,1480,1977,0,122005,52.8599,-114.289,2230,11896,2,73,670000
6762815154,42587,4,1.75,2540,7620,1,0,3,3,8,1320,1220,1948,0,122009,52.8009,-114.596,2540,8613,3,54,655000
6762815155,42587,4,2.75,3160,8197,1,0,0,3,8,1580,1580,1962,0,122006,52.9304,-114.477,2050,8197,2,66,655000
6762815221,42587,4,1.75,2340,5940,1,0,0,3,8,1290,1050,1953,0,122006,52.9089,-114.471,1930,5940,1,62,650500
6762815260,42587,3,2.5,2500,51836,1,0,0,3,9,1510,990,2013,0,122012,52.6994,-114.179,2270,54450,3,51,650000
6762815372,42587,4,2.5,2620,5450,2,0,0,3,9,2620,0,2001,0,122019,52.8601,-114.209,2590,5371,1,72,648000
6762815480,42587,4,1.75,2100,3000,1.5,0,0,4,7,1500,600,1911,0,122028,52.9021,-114.519,1690,4000,1,74,640000
6762815671,42587,3,3.25,1610,1275,2,0,0,3,8,1220,390,2005,0,122013,52.8536,-114.508,1750,3000,2,59,630000
6762816175,42587,4,2.25,2390,8858,1,0,0,4,8,1740,650,1979,0,122010,52.9225,-114.374,2240,8858,2,68,606000
6762816537,42587,4,2.75,2310,7851,1,0,0,4,8,1790,520,1989,0,122027,52.7773,-114.377,2230,7359,2,53,592100
6762816946,42587,4,2.5,2510,47044,2,0,0,3,9,2510,0,1987,0,122037,52.9999,-114.275,2600,42612,3,59,575000
6762817461,42587,3,2.5,2480,8676,2,0,0,4,8,2480,0,1989,0,122053,52.76,-114.362,2540,9496,2,75,555000
6762817610,42587,4,2.75,2230,9460,1,0,0,5,7,1480,750,1960,0,122012,52.7546,-114.234,1760,10878,2,78,550000
6762817611,42587,3,1,1630,6009,1,0,3,4,8,1630,0,1954,0,122007,52.923,-114.573,2120,6009,2,54,550000
6762817838,42587,4,2.5,2040,7412,2,0,0,3,8,2040,0,1988,0,122019,52.8647,-114.216,2050,7830,2,54,545000
6762817963,42587,3,2.5,2370,16455,1,0,0,5,7,1640,730,1959,0,122014,52.9934,-114.467,2170,15551,2,57,540000
6762818210,42587,4,2.5,2490,8750,2,0,0,3,8,2040,450,1976,0,122029,52.8231,-114.306,2120,10240,2,80,532500
6762818268,42587,3,2.25,1264,1536,2,0,0,3,8,1264,0,2003,0,122004,52.8994,-114.469,1264,2067,1,54,530000
6762818347,42587,3,2,1530,3400,1,0,0,3,7,990,540,1907,2014,122047,52.8504,-114.486,1880,4212,3,69,529000
6762818439,42587,3,1.75,2300,43560,1,0,0,4,7,1350,950,1979,0,122037,53.0016,-114.291,2320,57000,2,52,525000
6762818863,42587,5,2.5,2510,83231,1,0,0,4,7,1260,1250,1975,0,122012,52.6876,-114.174,2460,46431,3,59,510000
6762818921,42587,3,2.5,1880,4668,2,0,0,3,8,1880,0,1993,0,122011,52.7966,-114.189,2060,4668,2,61,509950
6762818927,42587,5,2.25,2060,9000,1,0,0,4,7,1320,740,1961,0,122030,52.8422,-114.327,2050,8800,1,66,509500
6762819785,42587,3,1.75,1600,8400,1,0,0,5,8,1600,0,1963,0,122027,52.7779,-114.369,2210,8400,1,65,480000
6762820812,42587,3,2,1290,1213,3,0,0,3,8,1290,0,2001,0,122028,52.8909,-114.534,1290,3235,3,72,450000
6762821478,42587,3,1,1400,4800,1,0,0,4,6,700,700,1917,0,122016,52.7799,-114.581,1470,6000,3,69,435000
6762821479,42587,3,2,1610,6911,1,0,0,3,7,1260,350,1988,0,122033,52.9488,-114.367,1630,6911,1,59,435000
6762821597,42587,4,3.25,2820,13059,2,0,0,4,8,2820,0,1976,0,122046,52.6808,-114.322,2360,8600,2,80,432000
6762821629,42587,5,2.75,2710,4685,2,0,0,3,8,2710,0,2014,0,122024,52.5855,-114.252,2710,4449,1,51,430760
6762821665,42587,2,2.5,2420,60984,2,0,0,3,7,2420,0,2007,0,122012,52.7562,-114.133,1940,193842,3,62,430000
6762821666,42587,3,3.25,1550,1444,3,0,0,3,8,1550,0,2006,0,122006,52.9067,-114.481,1550,1444,1,73,430000
6762821742,42587,6,2.25,2930,15949,1,0,0,4,8,1730,1200,1965,0,122033,52.9488,-114.375,1730,8550,3,71,429300
6762821871,42587,4,2.5,2390,5021,2,0,0,3,7,2390,0,2002,0,122008,52.7653,-114.069,2520,5333,1,64,425000
6762822302,42587,4,2.25,2520,4200,1.5,0,0,4,7,1510,1010,1909,0,122054,52.8114,-114.502,1460,4200,3,69,415000
6762822702,42587,2,1,800,5080,1,0,0,3,7,800,0,1938,0,122006,52.9278,-114.504,1560,5110,3,73,404500
6762823267,42587,4,1.75,1910,77574,1,0,0,4,8,1910,0,1971,0,122035,52.6232,-114.31,2130,37026,2,70,390000
6762823378,42587,4,1,1520,9800,1.5,0,0,4,7,1520,0,1971,0,122033,52.9603,-114.426,1540,7700,2,51,389000
6762823487,42587,4,1.75,1800,10890,1.5,0,0,4,6,1800,0,1912,0,122012,52.7612,-114.23,1530,9818,3,69,385000
6762823594,42587,2,2.5,1650,2710,2,0,2,3,8,1650,0,2008,0,122008,52.7473,-114.068,1760,2992,3,59,382000
6762823767,42587,4,2.5,1867,15314,2,0,0,3,9,1867,0,2013,0,122065,52.5824,-114.388,2616,8048,2,73,378950
6762823864,42587,4,2.5,1800,8432,1,0,0,4,7,1200,600,1960,0,122038,52.9763,-114.526,1780,8432,2,53,375000
6762823979,42587,3,1.75,1390,9585,1,0,0,4,7,1390,0,1973,0,122038,52.982,-114.54,1240,8188,1,53,374150
6762824205,42587,5,3,2980,10064,1,0,0,3,7,1680,1300,1940,0,122014,52.9672,-114.506,1590,7800,3,70,367500
6762824262,42587,2,1.75,1270,7500,1,0,0,4,7,1270,0,1982,0,122019,52.8486,-114.253,1280,7500,1,54,365000
6762824391,42587,3,2,1950,8698,1,0,0,3,8,1950,0,1999,0,122035,52.62,-114.343,2330,7212,2,72,361000
6762824875,42587,2,1,1430,8157,1.5,0,0,3,7,1150,280,1944,0,122050,52.9556,-114.551,1820,8157,1,62,350000
6762824876,42587,3,1,1370,8162,1.5,0,0,3,6,1370,0,1949,0,122022,52.9563,-114.479,1560,8250,3,76,350000
6762825012,42587,2,3.25,1570,2031,2,0,0,3,8,1310,260,2006,0,122064,52.778,-114.565,1570,2039,3,56,349950
6762825278,42587,3,2,1640,4802,1,0,0,3,8,1640,0,2010,0,122024,52.5838,-114.211,1940,4802,3,68,342000
6762825907,42587,3,1,1140,5258,1.5,0,0,3,6,1140,0,1911,0,122052,52.7422,-114.573,1140,5280,2,79,329000
6762825908,42587,3,1.75,1980,7000,1,0,0,4,8,1360,620,1977,0,122046,52.6742,-114.319,1880,7200,2,67,329000
6762825958,42587,4,1.75,1840,5100,1,0,0,4,5,1840,0,1933,0,122053,52.7509,-114.395,2160,5400,2,70,327000
6762826671,42587,4,2.5,2030,4997,2,0,0,3,8,2030,0,2004,0,122067,52.623,-114.374,2095,5500,2,78,310950
6762826991,42587,2,1.5,950,676,2,0,0,3,7,850,100,2003,0,122054,52.8305,-114.496,950,1280,1,61,304000
6762827106,42587,4,2.5,1910,4862,2,0,0,3,7,1910,0,2005,0,122024,52.5907,-114.224,2010,5091,2,74,300000
6762827107,42587,3,2.5,1260,3855,2,0,0,3,8,1260,0,1999,0,122015,52.7208,-114.344,1310,3344,3,72,300000
6762827108,42587,2,1.75,2120,6350,1,0,0,4,6,1440,680,1924,0,122028,52.9274,-114.546,1590,6350,3,72,300000
6762827109,42587,3,2.5,1880,4200,2,0,0,3,7,1880,0,2007,0,122024,52.596,-114.207,2090,4200,1,78,300000
6762827110,42587,3,2.5,1330,1200,3,0,0,3,7,1330,0,2002,0,122038,52.9334,-114.534,1330,1206,3,50,300000
6762827328,42587,3,1,1280,5100,1,0,0,3,7,1280,0,1948,0,122064,52.7559,-114.57,1380,7140,1,78,296500
6762827544,42587,2,1,1120,217800,1,0,0,3,6,1120,0,1976,0,122055,52.9678,-114.102,1480,217800,2,76,290000
6762827776,42587,3,2.5,1940,9874,2,0,0,3,7,1940,0,1990,0,122035,52.6094,-114.303,1860,8875,3,56,285000
6762828504,42587,4,2.5,1594,7665,1,0,0,5,7,1088,506,1975,0,122072,52.5562,-114.401,1536,6000,3,61,269000
6762828573,42587,3,2.5,1760,6477,2,0,0,4,8,1760,0,1986,0,122065,52.6031,-114.362,1890,6800,2,55,267000
6762828817,42587,3,1.75,1750,11180,1,0,0,3,8,1750,0,1968,0,122015,52.7013,-114.307,1730,11180,2,56,260000
6762828960,42587,4,1.75,1900,22896,1.5,0,0,3,7,1360,540,1922,1990,122062,52.5402,-114.213,1300,8960,2,59,257000
6762829450,42587,2,1,790,7500,1,0,0,3,6,790,0,1950,0,122017,52.9944,-114.388,1970,8970,2,77,245500
6762829475,42587,3,2.25,2210,10794,1,0,0,3,7,1540,670,1967,0,122063,52.7211,-114.414,2230,10753,3,71,245000
6762829634,42587,2,1.5,1670,9880,1,0,0,4,7,1670,0,1941,1963,122052,52.7164,-114.538,1670,9807,3,67,240000
6762829818,42587,4,1.5,1760,6150,1.5,0,0,3,7,1760,0,1951,0,122067,52.6171,-114.414,1760,8276,3,65,235000
6762830522,42587,3,1,1410,47916,1,0,0,3,7,1410,0,1981,0,122055,52.9449,-114.15,1810,215622,2,65,211000
6762830797,42587,2,1,1000,6227,1,0,0,3,6,1000,0,1949,0,122056,52.743,-114.523,1240,6250,2,52,200000
6762831062,42587,4,1,1380,6700,1,0,0,3,7,1190,190,1928,0,122056,52.7171,-114.471,1380,8292,2,60,185000
6762831176,42587,2,1,770,5200,1,0,0,5,6,770,0,1969,0,122035,52.5927,-114.277,1150,5330,3,62,176000
6762810588,42588,4,2.5,3200,3600,3,0,3,4,9,2600,600,1997,0,122003,52.862,-114.559,2490,4080,2,75,1450000
6762810951,42588,4,2.25,2020,5800,1,0,3,4,9,1760,260,1941,0,122032,52.8771,-114.602,3100,5800,2,72,1230000
6762811010,42588,5,3.25,4610,10576,2,0,3,3,11,3310,1300,2006,0,122012,52.7673,-114.26,4042,8321,1,79,1200000
6762811254,42588,3,1.5,2560,4000,1.5,0,0,5,8,1660,900,1927,0,122047,52.8684,-114.469,2560,4000,1,62,1090000
6762813041,42588,5,2.75,2500,19783,1,0,3,4,8,2500,0,1959,0,122049,52.8238,-114.364,1700,15375,1,71,799000
6762813301,42588,4,3.5,3390,3960,2,0,0,3,10,3390,0,2008,0,122012,52.7706,-114.185,2990,3400,2,63,775000
6762813580,42588,2,2.5,2280,6230,1,0,0,3,8,2280,0,2005,0,122045,52.9365,-114.203,1640,5931,2,57,752500
6762814161,42588,4,2.25,2460,40635,1,0,0,5,8,2460,0,1968,0,122045,52.8927,-114.222,2250,40635,1,63,715000
6762814622,42588,3,2.5,2290,9142,1,0,0,3,8,2290,0,1972,0,122007,52.921,-114.577,1770,8035,2,58,685900
6762815261,42588,4,2.25,2100,2500,3,0,0,3,8,2100,0,2001,0,122006,52.9026,-114.488,1660,4000,3,68,650000
6762815546,42588,3,2,1980,6000,1,0,0,4,7,1380,600,1958,0,122006,52.9221,-114.473,1260,6000,3,68,637000
6762815621,42588,3,3,2180,2650,1.5,0,0,5,8,1410,770,1930,0,122007,52.9191,-114.565,1570,4820,2,75,634950
6762815672,42588,5,2,2330,6783,1,0,0,3,7,1310,1020,1956,0,122006,52.9255,-114.485,1930,6783,2,65,630000
6762815898,42588,3,2.25,1660,3478,1.5,0,0,4,7,1100,560,1929,0,122007,52.9073,-114.562,1610,3478,3,80,620000
6762816064,42588,4,2.5,2680,3626,1.5,0,3,4,7,1680,1000,1928,0,122026,52.9027,-114.551,1950,4500,3,80,612000
6762816437,42588,4,2.5,2520,3980,2,0,0,3,8,2520,0,2005,0,122012,52.7701,-114.26,2610,3980,1,76,598500
6762818204,42588,4,1,1550,4750,1.5,0,0,3,7,1550,0,1919,0,122007,52.9124,-114.579,1320,4750,2,77,533000
6762818440,42588,4,1.5,1170,6240,1,0,0,4,6,1170,0,1960,0,122057,52.7795,-114.422,2380,8846,3,80,525000
6762819109,42588,3,1.75,1560,16194,1,0,0,3,8,1560,0,1961,0,122049,52.8266,-114.365,2430,16193,3,55,500000
6762819616,42588,2,1.5,1340,1286,2,0,0,3,8,1190,150,2006,0,122044,52.847,-114.499,1460,1245,1,71,485500
6762819786,42588,3,1.75,1710,4080,1,0,0,4,7,1130,580,1979,0,122016,52.7863,-114.582,1200,4080,3,53,480000
6762820370,42588,3,2.5,1690,4898,2,0,0,3,7,1690,0,2003,0,122045,52.9134,-114.228,2220,4933,2,53,464000
6762820813,42588,3,2.25,1960,6500,2,0,0,4,8,1960,0,1977,0,122005,52.8942,-114.319,1860,6160,2,61,450000
6762820814,42588,4,2.5,2500,36254,1,0,0,4,8,1590,910,1978,0,122012,52.6985,-114.194,2360,36254,2,57,450000
6762820815,42588,4,1.75,1520,5250,1,0,0,3,6,1520,0,1949,0,122032,52.8881,-114.58,1530,5250,1,56,450000
6762820816,42588,3,3.25,1770,1863,2,0,0,3,8,1430,340,2003,0,122011,52.7778,-114.195,1410,1375,3,57,450000
